================================================
      Client Script 4 Dumped by SiniSoul    
      Instruction Size: 1147
      Integer Arguments: 33 
      String  Arguments: 3 
================================================

================================================
                 Instructions                   
================================================

Offset: 0, LOADINT , Operand: 1
Offset: 1, PUSHI , Operand: -1
Offset: 2, IFEQ , Operand: 4
Offset: 3, LOADINT , Operand: 1
Offset: 4, PUSHI , Operand: 0
Offset: 5, IFEQ , Operand: 1
Offset: 6, GOTO , Operand: 6
Offset: 7, LOADINT , Operand: 0
Offset: 8, Unref Method: 102, Operand: 0
Offset: 9, PUSHI , Operand: 1
Offset: 10, LOADINT , Operand: 0
Offset: 11, Unref Method: 2003, Operand: 0
Offset: 12, RETURN , Operand: 0
Offset: 13, PUSHI , Operand: 0
Offset: 14, STOREINT , Operand: 8
Offset: 15, PUSHI , Operand: 0
Offset: 16, STOREINT , Operand: 9
Offset: 17, LOADINT , Operand: 1
Offset: 18, Unref Method: 5224, Operand: 0
Offset: 19, STOREINT , Operand: 9
Offset: 20, STOREINT , Operand: 8
Offset: 21, LOADINT , Operand: 8
Offset: 22, PUSHI , Operand: 0
Offset: 23, IFLT , Operand: 4
Offset: 24, LOADINT , Operand: 9
Offset: 25, PUSHI , Operand: 0
Offset: 26, IFLT , Operand: 1
Offset: 27, GOTO , Operand: 78
Offset: 28, PUSHI , Operand: 0
Offset: 29, LOADINT , Operand: 1
Offset: 30, Unref Method: 3309, Operand: 0
Offset: 31, LOADINT , Operand: 1
Offset: 32, Unref Method: 3310, Operand: 0
Offset: 33, PUSHI , Operand: 1
Offset: 34, ISUB , Operand: 0
Offset: 35, PUSHI , Operand: 4
Offset: 36, CALL , Operand: 686
Offset: 37, LOADINT , Operand: 1
Offset: 38, Unref Method: 3311, Operand: 0
Offset: 39, Unref Method: 3336, Operand: 0
Offset: 40, STOREINT , Operand: 1
Offset: 41, LOADINT , Operand: 1
Offset: 42, Unref Method: 5224, Operand: 0
Offset: 43, STOREINT , Operand: 9
Offset: 44, STOREINT , Operand: 8
Offset: 45, LOADINT , Operand: 8
Offset: 46, PUSHI , Operand: 0
Offset: 47, IFLT , Operand: 4
Offset: 48, LOADINT , Operand: 9
Offset: 49, PUSHI , Operand: 0
Offset: 50, IFLT , Operand: 1
Offset: 51, GOTO , Operand: 54
Offset: 52, PUSHI , Operand: 0
Offset: 53, LOADINT , Operand: 1
Offset: 54, Unref Method: 3309, Operand: 0
Offset: 55, LOADINT , Operand: 1
Offset: 56, Unref Method: 3310, Operand: 0
Offset: 57, PUSHI , Operand: 1
Offset: 58, ISUB , Operand: 0
Offset: 59, PUSHI , Operand: 4
Offset: 60, CALL , Operand: 686
Offset: 61, LOADINT , Operand: 1
Offset: 62, Unref Method: 3311, Operand: 0
Offset: 63, Unref Method: 3336, Operand: 0
Offset: 64, STOREINT , Operand: 1
Offset: 65, LOADINT , Operand: 1
Offset: 66, Unref Method: 5224, Operand: 0
Offset: 67, STOREINT , Operand: 9
Offset: 68, STOREINT , Operand: 8
Offset: 69, LOADINT , Operand: 8
Offset: 70, PUSHI , Operand: 0
Offset: 71, IFLT , Operand: 4
Offset: 72, LOADINT , Operand: 9
Offset: 73, PUSHI , Operand: 0
Offset: 74, IFLT , Operand: 1
Offset: 75, GOTO , Operand: 30
Offset: 76, PUSHI , Operand: 0
Offset: 77, LOADINT , Operand: 1
Offset: 78, Unref Method: 3309, Operand: 0
Offset: 79, LOADINT , Operand: 1
Offset: 80, Unref Method: 3310, Operand: 0
Offset: 81, PUSHI , Operand: 1
Offset: 82, ISUB , Operand: 0
Offset: 83, PUSHI , Operand: 4
Offset: 84, CALL , Operand: 686
Offset: 85, LOADINT , Operand: 1
Offset: 86, Unref Method: 3311, Operand: 0
Offset: 87, Unref Method: 3336, Operand: 0
Offset: 88, STOREINT , Operand: 1
Offset: 89, LOADINT , Operand: 1
Offset: 90, Unref Method: 5224, Operand: 0
Offset: 91, STOREINT , Operand: 9
Offset: 92, STOREINT , Operand: 8
Offset: 93, LOADINT , Operand: 8
Offset: 94, PUSHI , Operand: 0
Offset: 95, IFLT , Operand: 4
Offset: 96, LOADINT , Operand: 9
Offset: 97, PUSHI , Operand: 0
Offset: 98, IFLT , Operand: 1
Offset: 99, GOTO , Operand: 6
Offset: 100, LOADINT , Operand: 0
Offset: 101, Unref Method: 102, Operand: 0
Offset: 102, PUSHI , Operand: 1
